OrderID,ProductID,Quantity
O01949,P0396,4
O04552,P0313,4
O01131,P0397,3
O01497,P0441,3
O01138,P0497,3
O03904,P0467,5
O04805,P0462,2
O02009,P0160,2
O02291,P0239,1
O01869,P0134,1
O04959,P0177,1
O04745,P0094,2
O04670,P0248,1
O00396,P0276,3
O03448,P0048,4
O03440,P0456,5
O02887,P0110,5
O04876,P0071,5
O00232,P0219,3
O03801,P0416,3
O04902,P0448,1
O00668,P0486,4
O01035,P0064,5
O02465,P0100,4
O04541,P0013,3
O00064,P0326,5
O04257,P0090,4
O03841,P0442,3
O00723,P0224,1
O00771,P0088,1
O01064,P0003,3
O04651,P0183,3
O02706,P0433,4
O02461,P0125,4
O02189,P0348,1
O00364,P0161,4
O03826,P0452,4
O03028,P0027,2
O00055,P0017,4
O03981,P0454,2
O00751,P0200,1
O02841,P0475,3
O04372,P0280,3
O03354,P0294,2
O02794,P0114,1
O02165,P0406,5
O02235,P0469,1
O00639,P0012,1
O03368,P0243,4
O03158,P0492,3
O02586,P0376,5
O01426,P0217,2
O04196,P0412,2
O02538,P0013,5
O00935,P0157,2
O04950,P0287,2
O04998,P0461,3
O00766,P0458,1
O03751,P0375,1
O00219,P0325,5
O02629,P0322,3
O04616,P0483,3
O00077,P0180,4
O04843,P0155,3
O04745,P0138,4
O02462,P0170,4
O02636,P0404,3
O02532,P0370,4
O02121,P0398,3
O04343,P0210,3
O03516,P0138,5
O01493,P0492,3
O00273,P0175,5
O00917,P0454,2
O03519,P0327,4
O01554,P0105,1
O01345,P0495,3
O02314,P0437,5
O02964,P0340,5
O01528,P0060,5
O01532,P0393,3
O03215,P0060,4
O00563,P0384,5
O04495,P0246,1
O02361,P0112,3
O03563,P0002,3
O01994,P0375,5
O03929,P0315,3
O00168,P0458,1
O04433,P0489,3
O03318,P0493,1
O00670,P0473,3
O01293,P0420,5
O02969,P0215,3
O03830,P0178,2
O04697,P0375,4
O02697,P0038,1
O02658,P0464,1
O03609,P0413,3
O04138,P0017,1
O02699,P0117,4
O01727,P0200,5
O04452,P0371,1
O03854,P0066,1
O00389,P0333,5
O03827,P0056,3
O03091,P0448,1
O02528,P0303,4
O03115,P0368,5
O01655,P0320,3
O00885,P0098,4
O00687,P0192,1
O01108,P0277,4
O00070,P0067,5
O02525,P0144,4
O04386,P0100,1
O01325,P0437,3
O04393,P0040,3
O00645,P0173,1
O02663,P0231,5
O03841,P0417,4
O01944,P0194,4
O04335,P0087,4
O01729,P0130,3
O03357,P0263,5
O01421,P0106,2
O02799,P0153,5
O02415,P0361,4
O01834,P0465,3
O00327,P0442,3
O03792,P0433,1
O02578,P0494,3
O01358,P0343,5
O04428,P0456,1
O00182,P0018,4
O02597,P0468,3
O03598,P0193,5
O02931,P0106,5
O03777,P0361,1
O00079,P0098,2
O04193,P0033,5
O02432,P0200,2
O03349,P0233,4
O03349,P0087,2
O00229,P0287,2
O04210,P0188,4
O01515,P0436,4
O00920,P0461,2
O04938,P0045,4
O00551,P0050,4
O02077,P0482,3
O02394,P0327,3
O03386,P0421,4
O02826,P0215,2
O01729,P0050,4
O01845,P0163,2
O04771,P0284,3
O02667,P0197,4
O00173,P0173,1
O04338,P0480,3
O00104,P0042,4
O02882,P0361,1
O00579,P0480,3
O04921,P0021,4
O04117,P0244,2
O00621,P0241,4
O02531,P0436,4
O04023,P0225,5
O00731,P0417,3
O00184,P0485,1
O00206,P0446,5
O02873,P0454,3
O01512,P0063,3
O00603,P0259,3
O01783,P0174,1
O04433,P0318,5
O02722,P0061,5
O02469,P0398,2
O03784,P0206,3
O02904,P0038,2
O00443,P0441,5
O02797,P0053,5
O02954,P0362,1
O03611,P0216,4
O02070,P0416,3
O04797,P0271,3
O04047,P0380,4
O02406,P0273,3
O00054,P0423,1
O00844,P0232,3
O03593,P0278,5
O01266,P0019,2
O04371,P0328,3
O02345,P0152,2
O02885,P0458,5
O03028,P0311,5
O00421,P0388,4
O02448,P0486,3
O03738,P0014,2
O00860,P0132,5
O04537,P0378,5
O02068,P0383,2
O01089,P0061,2
O01334,P0466,5
O04753,P0429,2
O03937,P0105,4
O03402,P0446,4
O02988,P0069,5
O02057,P0022,2
O01145,P0062,1
O01655,P0254,4
O03991,P0113,4
O02009,P0021,2
O03977,P0146,3
O01596,P0139,4
